video_id,category,log_views,title_len,word_count,caps_ratio,exclaim_cnt,question_cnt,has_number,has_bracket,tag_cnt,hour_bin,publish_weekday,publish_time,sent_compound,sent_pos,sent_neg,sent_abs,chan_mean_oof,chan_mean_naive,chan_freq,chan_freq_log,trending_lag,days_on_trending,log_likes,log_comment_count,comments_disabled,ratings_disabled
y6KYFcta4SE,News & Politics,6.327936783729195,48,8,0.0263157894736842,0,0,1,0,11,06-11,1,2018-01-23 15:30:01+00:00,-0.7906,0.0,0.583,0.7906,11.75123986989783,6.668672858218915,2,1.0986122886681098,3,3,2.302585092994046,1.6094379124341005,0,0
-JVITToppE0,Sports,6.558197802812269,45,7,0.1538461538461538,0,0,0,0,10,12-17,0,2017-11-13 20:41:45+00:00,0.0,0.0,0.0,0.0,12.908102001534257,6.558197802812269,1,0.6931471805599453,3,2,2.3978952727983707,1.791759469228055,0,0
dQMZLXaa1L8,Sports,6.61472560020376,13,2,0.1666666666666666,0,0,0,0,0,18-23,2,2018-01-10 23:53:56+00:00,0.0,0.0,0.0,0.0,12.908102001534257,6.61472560020376,1,0.6931471805599453,17,3,0.6931471805599453,0.0,0,0
zeQaJGkFyqQ,News & Politics,6.618738983517219,46,8,0.1714285714285714,0,0,1,0,31,06-11,1,2018-01-16 12:16:44+00:00,0.0,0.0,0.0,0.0,10.140809359230332,9.218107461986897,8,2.1972245773362196,2,1,2.302585092994046,0.0,1,0
tKX8nUCSBjM,News & Politics,6.728628613084702,41,7,0.1428571428571428,0,0,0,0,12,06-11,1,2018-01-16 15:16:11+00:00,0.0,0.0,0.0,0.0,10.140809359230332,9.218107461986897,8,2.1972245773362196,3,3,2.302585092994046,0.0,1,0
TKMXw1YI5S4,People & Blogs,6.8966943316227125,56,9,0.2631578947368421,0,0,1,1,18,12-17,3,2018-01-11 22:55:37+00:00,-0.2732,0.0,0.208,0.2732,12.946110650285968,6.8966943316227125,1,0.6931471805599453,2,4,2.5649493574615367,1.3862943611198906,0,0
g3VgrgV3kFk,Sports,6.940222469119639,35,5,0.1034482758620689,0,0,0,0,24,12-17,3,2017-11-16 22:50:00+00:00,0.0,0.0,0.0,0.0,12.806548874568175,6.940222469119639,1,0.6931471805599453,3,3,1.3862943611198906,0.6931471805599453,0,0
B7B6x2bHcUs,News & Politics,7.009408932708637,48,8,0.1282051282051282,0,0,0,0,13,18-23,1,2017-12-13 03:58:29+00:00,0.0,0.0,0.0,0.0,11.75123986989783,6.668672858218915,2,1.0986122886681098,2,3,3.688879454113936,2.8903717578961645,0,0
jiP82WVx6mM,Science & Technology,7.049254841255837,86,15,0.0144927536231884,0,0,1,0,5,06-11,2,2018-01-17 14:23:32+00:00,0.5849,0.269,0.0,0.5849,12.677806611071896,8.640978268496864,3,1.3862943611198906,3,3,2.9444389791664403,0.0,0,0
QKwgif8OW1w,Travel & Events,7.094234845924755,26,4,0.1739130434782608,0,0,0,0,4,06-11,5,2017-10-21 15:12:53+00:00,0.0,0.0,0.0,0.0,12.728025142605643,7.094234845924755,1,0.6931471805599453,26,2,2.079441541679836,1.0986122886681098,0,0
I_puTos3yVs,News & Politics,7.1180162044653335,40,7,0.1818181818181818,0,0,0,0,6,06-11,0,2017-12-04 15:59:39+00:00,0.0,0.0,0.0,0.0,11.36721304869153,10.846749394012638,7,2.0794415416798357,3,2,3.49650756146648,3.8918202981106265,0,0
mWaY32HWjKE,Sports,7.133295954896068,51,10,0.125,0,0,0,0,2,12-17,2,2018-01-24 18:00:09+00:00,0.4404,0.266,0.0,0.4404,12.908102001534257,7.133295954896068,1,0.6931471805599453,4,2,2.4849066497880004,1.6094379124341005,0,0
GF_0i9WxA_s,Howto & Style,7.223295679562314,53,6,0.1304347826086956,0,0,0,1,5,00-05,0,2017-12-04 10:46:47+00:00,0.0,0.0,0.0,0.0,12.812030322726203,7.223295679562314,1,0.6931471805599453,4,3,3.258096538021482,1.791759469228055,0,0
BGtsTNCMrQI,Gaming,7.226936018493289,50,10,0.024390243902439,0,0,0,0,6,12-17,5,2017-11-25 19:26:31+00:00,0.0,0.0,0.0,0.0,13.64725745963889,7.226936018493289,1,0.6931471805599453,8,3,1.0986122886681098,1.3862943611198906,0,0
0devsSCkYRY,News & Politics,7.231287004327616,73,15,0.2631578947368421,0,0,0,0,32,06-11,0,2017-11-27 14:39:25+00:00,0.0,0.0,0.0,0.0,11.016588121060751,10.881474834120208,21,3.091042453358316,3,1,3.58351893845611,1.6094379124341005,0,0
OmM425PFd3Y,Entertainment,7.246368080102461,41,8,0.2352941176470588,0,0,0,0,29,12-17,1,2017-12-12 22:51:37+00:00,0.0,0.0,0.0,0.0,10.058776024157632,9.108692130393829,4,1.6094379124341003,4,1,3.044522437723423,0.0,0,0
3rhw4KgcvFM,Entertainment,7.263329617476836,71,14,0.1875,0,0,1,0,36,18-23,2,2018-02-01 02:00:20+00:00,-0.2732,0.0,0.189,0.2732,13.146113662699667,7.263329617476836,1,0.6931471805599453,2,3,2.70805020110221,0.0,0,0
KLZl_sxSN_g,News & Politics,7.266827347520591,89,12,0.0945945945945946,0,0,1,0,19,12-17,2,2017-11-08 19:23:52+00:00,0.4215,0.203,0.0,0.4215,11.862224524797275,7.266827347520591,1,0.6931471805599453,8,2,1.6094379124341005,0.0,1,0
lCT0OaVqIQE,News & Politics,7.289610521451167,100,12,0.1379310344827586,0,0,0,0,5,18-23,3,2018-02-16 02:26:02+00:00,-0.4404,0.111,0.235,0.4404,10.786704536967925,10.349567785028327,8,2.1972245773362196,2,5,1.3862943611198906,1.6094379124341005,0,0
MmiFNe00SP0,News & Politics,7.374001859350161,77,11,0.0793650793650793,0,0,0,0,12,00-05,1,2017-12-19 10:18:49+00:00,0.5708,0.343,0.0,0.5708,11.862224524797275,8.640978268496864,3,1.3862943611198906,3,3,1.9459101490553128,1.3862943611198906,0,0
r3d2alzgjKc,Science & Technology,7.40184157874383,21,4,0.0,0,0,0,0,12,06-11,0,2017-12-04 14:43:58+00:00,0.0,0.0,0.0,0.0,12.737766680077067,7.40184157874383,1,0.6931471805599453,7,3,2.079441541679836,0.6931471805599453,0,0
YPHDFdk_BW8,Entertainment,7.4815557019095165,94,14,0.1666666666666666,0,0,0,0,24,12-17,1,2017-12-05 18:36:45+00:00,-0.8519,0.0,0.43,0.8519,11.363691876872698,10.393157833131903,4,1.6094379124341003,5,1,2.70805020110221,2.3978952727983707,0,0
bT9HPXKP5dI,Comedy,7.4999765409521215,25,5,0.2,0,0,0,0,0,06-11,4,2017-12-22 15:37:49+00:00,-0.5574,0.0,0.545,0.5574,13.392146039143084,7.4999765409521215,1,0.6931471805599453,17,1,1.9459101490553128,0.0,0,0
tblXEAKO6KA,Music,7.500529485395295,62,12,0.18,0,0,0,0,5,12-17,2,2018-01-24 20:05:58+00:00,-0.3612,0.0,0.2,0.3612,13.916679602245638,7.500529485395295,1,0.6931471805599453,3,3,2.833213344056216,2.4849066497880004,0,0
4d07RXYLsJE,Science & Technology,7.510977752014095,35,4,0.032258064516129,0,0,0,0,0,12-17,5,2017-11-04 20:48:16+00:00,0.0,0.0,0.0,0.0,12.732617789527682,7.510977752014095,1,0.6931471805599453,10,1,1.3862943611198906,1.0986122886681098,0,0
h1bXpNJ5zK0,Howto & Style,7.539027055823995,41,6,0.2285714285714285,0,0,0,0,26,06-11,2,2017-12-06 14:41:08+00:00,-0.4404,0.0,0.367,0.4404,12.812030322726203,7.539027055823995,1,0.6931471805599453,13,2,3.49650756146648,3.6635616461296463,0,0
P4VipvC54W4,People & Blogs,7.546446273746024,19,3,0.0,0,0,0,0,0,18-23,1,2017-12-06 00:56:56+00:00,0.0772,0.394,0.0,0.0772,12.847593554438555,7.546446273746024,1,0.6931471805599453,10,4,2.19722457733622,0.0,0,0
tRbHXZvVMbM,News & Politics,7.5480289699350145,33,5,0.0689655172413793,0,0,0,0,21,12-17,0,2017-12-11 17:39:39+00:00,0.0,0.0,0.0,0.0,11.41825102624969,10.66630786550154,8,2.1972245773362196,1,4,3.044522437723423,2.19722457733622,0,0
JGEsZBPkjNY,Science & Technology,7.574045005372199,23,2,0.1363636363636363,0,0,0,0,6,00-05,3,2018-01-25 06:47:24+00:00,0.0,0.0,0.0,0.0,12.737766680077067,7.574045005372199,1,0.6931471805599453,10,2,2.19722457733622,0.6931471805599453,0,0
i9-0BJ4CJvM,News & Politics,7.575584651557793,50,10,0.282051282051282,0,0,0,0,16,18-23,3,2017-12-22 01:19:18+00:00,0.0,0.0,0.0,0.0,11.174328973716898,9.374956812637343,2,1.0986122886681098,3,6,3.044522437723423,3.258096538021482,0,0
rRhzbPW3gzw,Sports,7.577121930876679,18,3,0.2857142857142857,0,0,1,0,16,12-17,1,2017-11-28 17:44:24+00:00,0.0,0.0,0.0,0.0,12.867673712468624,7.577121930876679,1,0.6931471805599453,3,2,2.70805020110221,1.0986122886681098,0,0
CVPp5FtQN8E,Howto & Style,7.641564441260972,25,4,0.1818181818181818,0,0,0,0,8,18-23,2,2017-11-30 00:54:50+00:00,0.4939,0.516,0.0,0.4939,12.804860431639208,7.641564441260972,1,0.6931471805599453,3,3,3.044522437723423,1.791759469228055,0,0
7pXcSzCvYvs,News & Politics,7.642524134232902,38,5,0.0606060606060606,0,0,0,0,8,06-11,3,2018-01-18 16:31:59+00:00,0.0,0.0,0.0,0.0,10.888778880086722,10.578154617326016,17,2.8903717578961645,2,3,3.828641396489095,3.091042453358316,0,0
YXNeKeROiXA,News & Politics,7.642524134232902,69,11,0.0689655172413793,0,0,0,0,0,18-23,4,2018-01-06 00:01:42+00:00,-0.1531,0.0,0.138,0.1531,11.47067621668148,10.64376923307989,8,2.1972245773362196,2,2,3.58351893845611,0.0,1,0
77e7n60Zs9E,Entertainment,7.643003635560718,57,13,0.3846153846153846,0,0,1,0,10,18-23,6,2018-01-22 03:56:23+00:00,0.4588,0.231,0.0,0.4588,11.593611042881482,9.6183073392211,2,1.0986122886681098,0,1,3.58351893845611,2.19722457733622,0,0
RIAVKKzOocc,Entertainment,7.643482907077201,52,7,0.1111111111111111,0,0,0,0,0,00-05,1,2017-12-26 07:15:40+00:00,0.0,0.0,0.0,0.0,13.15147066794902,7.643482907077201,1,0.6931471805599453,5,6,2.302585092994046,0.0,0,0
P7zi6oQ4fPQ,Entertainment,7.643961949002529,40,5,0.2647058823529412,0,0,0,0,0,12-17,2,2017-11-15 20:53:51+00:00,0.128,0.273,0.0,0.128,8.021912778985708,8.084206729348566,4,1.6094379124341003,3,3,1.6094379124341005,0.0,0,0
aLSG3178eD4,Nonprofits & Activism,7.646831391430482,39,6,0.0588235294117647,0,0,0,0,2,06-11,1,2017-11-28 13:00:35+00:00,0.0,0.0,0.0,0.0,12.357871763705056,7.646831391430482,1,0.6931471805599453,2,4,0.0,0.0,1,1
rz6-sdiGad8,People & Blogs,7.668561108015897,64,13,0.0392156862745098,0,0,0,0,0,12-17,4,2018-01-05 21:12:20+00:00,-0.5574,0.0,0.265,0.5574,13.030410529106724,7.668561108015897,1,0.6931471805599453,11,3,2.5649493574615367,2.3978952727983707,0,0
2a52cBN9qOA,News & Politics,7.711101251840158,53,7,0.1489361702127659,0,0,0,0,5,12-17,1,2017-11-21 17:26:32+00:00,0.0,0.0,0.0,0.0,12.988363303537335,10.349732277688746,2,1.0986122886681098,2,6,2.5649493574615367,2.995732273553991,0,0
wRGldR_SQAA,People & Blogs,7.723120092266331,18,3,0.125,0,0,0,0,0,12-17,3,2017-11-09 18:01:04+00:00,0.0,0.0,0.0,0.0,13.030410529106724,7.723120092266331,1,0.6931471805599453,5,1,0.0,0.0,0,0
7xhxjcejONk,Science & Technology,7.765993079407675,51,8,0.1666666666666666,0,0,0,0,13,06-11,2,2017-11-15 16:18:17+00:00,-0.5574,0.0,0.375,0.5574,12.677806611071896,7.765993079407675,1,0.6931471805599453,3,3,2.8903717578961645,0.6931471805599453,0,0
5HUCAF6898w,Science & Technology,7.769800996003896,76,11,0.1269841269841269,0,0,0,0,6,12-17,0,2017-11-20 18:00:00+00:00,0.0,0.0,0.0,0.0,8.000718075163695,7.942988805373745,4,1.6094379124341003,3,1,4.02535169073515,1.6094379124341005,0,0
A_mlvG_nRsg,Sports,7.803026643632217,73,12,0.0967741935483871,0,0,0,0,0,06-11,5,2017-10-28 11:15:14+00:00,0.0,0.0,0.0,0.0,12.867673712468624,7.803026643632217,1,0.6931471805599453,24,2,0.0,0.6931471805599453,0,0
g9T-zd80lNM,People & Blogs,7.813187267521416,88,16,0.2328767123287671,0,0,0,0,1,18-23,0,2018-01-02 00:25:08+00:00,0.0,0.0,0.0,0.0,12.857608733703914,7.813187267521416,1,0.6931471805599453,3,3,2.995732273553991,1.6094379124341005,0,0
0jmDHoPUGKI,Nonprofits & Activism,7.821242083523558,54,10,0.1818181818181818,0,0,0,0,24,06-11,1,2017-12-05 13:50:17+00:00,-0.6249,0.0,0.339,0.6249,12.357871763705056,7.821242083523558,1,0.6931471805599453,3,3,2.995732273553991,1.3862943611198906,0,0
5BD1Yjc3du8,Entertainment,7.86288203464149,51,9,0.2777777777777778,1,0,1,1,0,12-17,6,2018-01-14 17:54:38+00:00,0.4574,0.272,0.0,0.4574,8.021912778985708,8.084206729348566,4,1.6094379124341003,5,4,2.19722457733622,0.0,0,0
Q0BIVH-8pwk,Entertainment,7.865955413933502,40,7,0.2424242424242424,1,0,0,0,2,06-11,0,2018-01-29 16:59:45+00:00,0.4753,0.34,0.0,0.4753,13.172545308154463,7.865955413933502,1,0.6931471805599453,3,3,2.079441541679836,0.0,0,0
RVpcL0nL7iE,Sports,7.874739125171811,44,7,0.0789473684210526,0,0,0,0,7,18-23,3,2018-01-05 01:03:08+00:00,-0.34,0.0,0.286,0.34,13.279184203501748,10.576961664336778,2,1.0986122886681098,2,3,3.58351893845611,1.6094379124341005,0,0
mJ-lFt9_uxI,News & Politics,7.887959336599945,79,12,0.203125,0,0,1,0,31,06-11,1,2018-01-23 16:00:04+00:00,-0.6124,0.0,0.357,0.6124,10.884817032677228,10.881474834120208,21,3.091042453358316,2,2,2.833213344056216,1.6094379124341005,0,0
CvpwGru3s7s,Entertainment,7.888334500738654,38,6,0.5483870967741935,0,0,0,1,0,12-17,0,2017-11-06 17:51:30+00:00,0.4278,0.362,0.0,0.4278,13.16254284638416,7.888334500738654,1,0.6931471805599453,13,2,2.4849066497880004,0.0,0,0
PXi4JIklpOs,News & Politics,7.898039690764619,51,10,0.0952380952380952,0,0,0,0,3,00-05,1,2018-01-09 07:38:38+00:00,0.0,0.0,0.0,0.0,11.654524857568513,10.24042952387146,5,1.791759469228055,3,1,3.044522437723423,3.044522437723423,0,0
VoUEz9yQJ8w,Film & Animation,7.89989532313973,42,5,0.5135135135135135,0,0,0,0,27,06-11,1,2018-01-16 14:12:35+00:00,-0.25,0.0,0.333,0.25,13.438457549654078,7.89989532313973,1,0.6931471805599453,1,3,0.0,1.3862943611198906,0,1
j28Gt5_Mlo8,Travel & Events,7.901377353792616,42,7,0.1818181818181818,0,0,0,0,7,06-11,6,2017-12-10 11:07:26+00:00,0.0,0.0,0.0,0.0,10.932177179469662,10.691424479416792,14,2.70805020110221,2,1,4.0943445622221,2.079441541679836,0,0
jw7q_kcQXO8,Music,7.907651594711089,35,4,0.03125,0,0,0,0,4,12-17,0,2017-12-18 17:10:48+00:00,0.0,0.0,0.0,0.0,13.933932782863671,7.907651594711089,1,0.6931471805599453,4,2,1.791759469228055,0.0,0,0
HPdmdO0ZxgA,News & Politics,7.922623574217286,42,8,0.0285714285714285,0,0,0,0,7,18-23,3,2018-01-12 03:08:53+00:00,0.0,0.0,0.0,0.0,10.623008623101429,10.578154617326016,17,2.8903717578961645,2,3,3.737669618283368,3.091042453358316,0,0
KIFiLnPHUoM,Science & Technology,7.939515260662406,54,8,0.1063829787234042,0,0,0,0,9,12-17,2,2017-11-22 19:30:01+00:00,0.0,0.0,0.0,0.0,7.769800996003896,7.942988805373745,4,1.6094379124341003,2,5,3.970291913552122,2.19722457733622,0,0
vBQOVNuSNvI,Entertainment,7.943427767876373,59,12,0.0833333333333333,0,0,0,0,2,12-17,0,2018-01-22 21:04:44+00:00,0.3612,0.2,0.0,0.3612,13.051139498508382,12.199854210069716,6,1.9459101490553132,3,2,4.356708826689592,3.58351893845611,0,0
B2MvoBRzrm4,Science & Technology,7.951911381854188,53,7,0.1304347826086956,0,0,0,0,6,12-17,1,2018-01-02 19:41:55+00:00,0.0,0.0,0.0,0.0,7.769800996003896,7.942988805373745,4,1.6094379124341003,3,4,4.787491742782046,2.079441541679836,0,0
WbYqfpnw7sE,People & Blogs,7.967626739333816,50,10,0.0263157894736842,0,0,1,0,0,18-23,1,2017-11-15 03:34:28+00:00,0.8555,0.512,0.0,0.8555,12.874584981848278,7.967626739333816,1,0.6931471805599453,5,3,1.3862943611198906,1.0986122886681098,0,0
XI1tgzimsRc,People & Blogs,7.970049304976135,41,7,0.1818181818181818,0,0,0,1,21,18-23,6,2018-01-01 03:41:39+00:00,0.0,0.0,0.0,0.0,13.030410529106724,7.970049304976135,1,0.6931471805599453,6,3,3.4339872044851463,0.0,0,0
6ZkZ7pSD2mw,Entertainment,8.021912778985708,72,11,0.2950819672131147,0,0,0,0,0,12-17,4,2018-01-12 22:44:25+00:00,0.3034,0.183,0.0,0.3034,8.10497137946952,8.084206729348566,4,1.6094379124341003,3,1,1.9459101490553128,1.0986122886681098,0,0
NyNtWpDnT0Y,Comedy,8.023879992734878,40,7,0.1818181818181818,0,0,0,0,0,06-11,3,2017-11-30 11:40:37+00:00,0.0,0.0,0.0,0.0,13.389910534603574,8.023879992734878,1,0.6931471805599453,3,2,2.079441541679836,0.0,1,0
Bx1aWLcUF3A,News & Politics,8.029107054619736,63,9,0.0555555555555555,0,0,0,0,29,00-05,3,2018-01-25 10:28:45+00:00,-0.5574,0.0,0.397,0.5574,11.854433018544077,11.70944850963973,22,3.1354942159291497,3,3,3.044522437723423,2.3978952727983707,0,0
_GPFA89Vilg,People & Blogs,8.03268487596762,11,2,0.2,0,0,0,0,1,18-23,2,2017-12-28 01:50:19+00:00,0.0,0.0,0.0,0.0,12.946110650285968,8.03268487596762,1,0.6931471805599453,16,4,1.791759469228055,0.0,0,0
cv8VhlIw6Qc,News & Politics,8.034631032923107,52,9,0.1162790697674418,0,0,0,0,9,06-11,2,2017-12-20 12:20:37+00:00,0.0,0.0,0.0,0.0,11.834513533778551,11.718501504224603,17,2.8903717578961645,3,4,3.688879454113936,4.262679877041316,0,0
PXWlnc-Qcwg,People & Blogs,8.043984431221553,27,4,0.25,0,0,0,0,9,12-17,5,2017-11-18 17:49:05+00:00,0.0,0.0,0.0,0.0,12.946110650285968,8.043984431221553,1,0.6931471805599453,21,1,2.70805020110221,1.6094379124341005,0,0
aAGobKLb1JY,News & Politics,8.049746290952191,44,9,0.1944444444444444,0,0,0,0,6,18-23,1,2018-02-07 03:52:31+00:00,0.0,0.0,0.0,0.0,10.888778880086722,10.578154617326016,17,2.8903717578961645,2,1,2.833213344056216,3.091042453358316,0,0
lH4WpBbX0oE,Film & Animation,8.050065422915965,62,10,0.0196078431372549,0,0,0,0,19,06-11,1,2018-01-16 15:35:17+00:00,-0.4767,0.142,0.291,0.4767,13.494482443847836,8.050065422915965,1,0.6931471805599453,3,1,3.6375861597263857,2.3978952727983707,0,0
VFreC_yfQqs,News & Politics,8.069655306886165,46,6,0.024390243902439,0,0,0,0,5,18-23,3,2017-12-08 02:59:17+00:00,-0.3818,0.0,0.342,0.3818,11.862224524797275,8.069655306886165,1,0.6931471805599453,1,5,2.19722457733622,2.19722457733622,0,0
BPmgDhwbd1w,Science & Technology,8.08271113423758,42,8,0.3214285714285714,0,0,1,0,22,06-11,5,2017-12-02 14:05:07+00:00,0.0,0.0,0.0,0.0,12.708748535194998,8.08271113423758,1,0.6931471805599453,5,1,5.087596335232384,3.58351893845611,0,0
y00fPzC-xiA,Science & Technology,8.083637203141548,45,8,0.5263157894736842,0,0,0,0,34,12-17,4,2018-01-26 18:00:06+00:00,0.0,0.0,0.0,0.0,8.837971491357209,8.460804347249379,2,1.0986122886681098,10,1,5.19295685089021,4.0943445622221,0,0
kqWQFnH6h-E,Entertainment,8.097730573664219,42,8,0.2285714285714285,0,0,0,0,4,12-17,0,2017-12-04 19:06:26+00:00,0.0,0.0,0.0,0.0,13.15147066794902,8.097730573664219,1,0.6931471805599453,4,3,2.772588722239781,1.0986122886681098,0,0
73w5fYHqVwA,News & Politics,8.098946748943339,49,8,0.0975609756097561,0,0,0,0,7,06-11,6,2017-12-17 15:41:22+00:00,0.0,0.0,0.0,0.0,11.413556618711876,10.308686662122364,3,1.3862943611198906,4,2,4.343805421853684,2.302585092994046,0,0
4ZuR8JK0N_I,News & Politics,8.104703468371108,53,7,0.1521739130434782,0,0,0,0,7,06-11,3,2017-12-21 13:46:03+00:00,0.4588,0.333,0.0,0.4588,10.75972709702061,10.349567785028327,8,2.1972245773362196,1,3,3.58351893845611,2.8903717578961645,0,0
yirvgC-kMq0,Entertainment,8.10530751550515,91,16,0.2285714285714285,0,0,1,0,33,06-11,3,2017-12-21 14:41:56+00:00,-0.128,0.173,0.251,0.128,12.6746596468322,10.389983581168677,2,1.0986122886681098,3,6,3.7612001156935615,1.0986122886681098,0,0
FMXdXCYvLQQ,Science & Technology,8.110727582974489,34,5,0.1724137931034483,0,0,0,0,0,12-17,4,2018-01-12 19:30:00+00:00,0.0,0.0,0.0,0.0,7.769800996003896,7.942988805373745,4,1.6094379124341003,2,4,4.574710978503383,2.4849066497880004,0,0
RxzZ_OXQApM,Music,8.13505390861157,17,4,0.1428571428571428,0,0,0,0,15,12-17,1,2017-11-28 20:10:12+00:00,0.0,0.0,0.0,0.0,13.933932782863671,8.13505390861157,1,0.6931471805599453,5,1,3.737669618283368,2.19722457733622,0,0
-cQoGwpDBPs,People & Blogs,8.142936010432265,36,5,0.15625,0,0,0,0,20,12-17,3,2018-02-01 18:59:12+00:00,0.5994,0.494,0.0,0.5994,13.030410529106724,8.142936010432265,1,0.6931471805599453,4,1,2.9444389791664403,0.0,0,0
3Eu3N6KsWtY,Entertainment,8.144098463338524,99,16,0.1728395061728395,0,0,0,0,28,12-17,1,2018-01-16 17:34:54+00:00,0.4215,0.177,0.0,0.4215,8.272570608424903,8.208334535881715,2,1.0986122886681098,3,3,4.0943445622221,1.791759469228055,0,0
l0rAEPJoWeE,Science & Technology,8.151333337900432,19,3,0.2941176470588235,0,0,0,0,1,06-11,3,2018-01-18 16:54:50+00:00,0.0,0.0,0.0,0.0,12.677806611071896,8.151333337900432,1,0.6931471805599453,5,3,2.8903717578961645,0.0,0,0
QOdVw75Vbv4,Entertainment,8.15478757276852,34,6,0.1379310344827586,0,0,0,0,3,12-17,3,2017-12-07 20:08:31+00:00,0.0,0.0,0.0,0.0,13.145251921870672,8.15478757276852,1,0.6931471805599453,4,2,3.555348061489413,1.6094379124341005,0,0
2Vm27xL57O0,Education,8.155936337972394,33,7,0.2592592592592592,0,0,0,0,2,18-23,5,2017-12-17 02:05:55+00:00,0.0,0.0,0.0,0.0,12.829018134272376,8.155936337972394,1,0.6931471805599453,6,3,4.219507705176107,2.19722457733622,0,0
k-w8GxCpsCU,Sports,8.158229916959494,43,8,0.2285714285714285,0,0,0,0,15,18-23,2,2017-11-09 02:36:09+00:00,0.6369,0.375,0.0,0.6369,12.867673712468624,8.158229916959494,1,0.6931471805599453,7,3,2.995732273553991,1.0986122886681098,0,0
jQR_Bp66u9w,Film & Animation,8.166216268592143,38,7,0.1935483870967742,0,0,0,0,0,12-17,3,2018-01-25 22:00:03+00:00,0.0,0.0,0.0,0.0,10.359166899207526,9.628183355669064,3,1.3862943611198906,5,2,2.302585092994046,1.0986122886681098,0,0
6ULZDwevR0M,Education,8.187855443695623,79,13,1.0,0,0,1,1,2,06-11,3,2017-12-21 13:51:17+00:00,0.5904,0.277,0.0,0.5904,12.8507357250372,8.187855443695623,1,0.6931471805599453,3,1,3.044522437723423,2.6390573296152584,0,0
WG8JK-cPu-g,Entertainment,8.188133414510478,63,12,0.2291666666666666,0,0,0,0,17,12-17,0,2017-11-27 20:30:03+00:00,0.6597,0.403,0.0,0.6597,11.929716523686825,11.181399901851554,5,1.791759469228055,4,1,4.0943445622221,2.6390573296152584,0,0
_oZIbFolJTw,Film & Animation,8.188411308079031,24,4,0.2857142857142857,0,0,0,0,7,18-23,1,2017-11-29 03:12:19+00:00,0.0,0.0,0.0,0.0,13.40503064774384,8.188411308079031,1,0.6931471805599453,24,6,3.367295829986474,1.3862943611198906,0,0
l7n58h-Zj3I,Science & Technology,8.19863945529737,25,5,0.2941176470588235,0,0,1,0,8,12-17,6,2017-12-24 19:15:29+00:00,0.0,0.0,0.0,0.0,12.677806611071896,8.19863945529737,1,0.6931471805599453,11,4,4.442651256490317,3.091042453358316,0,0
AeVrH_3igzk,News & Politics,8.200013648175434,59,8,0.0196078431372549,0,0,0,0,7,18-23,4,2018-01-13 00:15:39+00:00,0.0,0.0,0.0,0.0,11.910792661813652,10.673866323934249,3,1.3862943611198906,4,1,4.007333185232471,1.6094379124341005,0,0
VjEyUUQP1s8,Science & Technology,8.200837258379849,46,6,0.1052631578947368,0,0,1,1,9,12-17,4,2017-11-17 21:18:38+00:00,0.0,0.0,0.0,0.0,12.677806611071896,8.200837258379849,1,0.6931471805599453,6,4,5.075173815233827,3.044522437723423,0,0
QaASZecxQww,Entertainment,8.216088098632316,53,8,0.2352941176470588,0,0,1,1,9,06-11,3,2017-11-16 14:11:06+00:00,0.0,0.0,0.0,0.0,13.172545308154463,8.216088098632316,1,0.6931471805599453,3,2,2.995732273553991,0.6931471805599453,0,0
34By94AKkZE,News & Politics,8.222016437202196,43,9,0.1379310344827586,0,0,1,0,6,18-23,5,2018-01-06 23:30:00+00:00,-0.7845,0.0,0.496,0.7845,12.901711718745096,10.561864077973643,2,1.0986122886681098,3,1,3.4011973816621555,3.555348061489413,0,0
EQzWr52gCWA,Science & Technology,8.225770799348734,31,6,0.1818181818181818,0,0,1,0,15,06-11,4,2018-01-19 15:20:21+00:00,0.0,0.0,0.0,0.0,12.677806611071896,8.225770799348734,1,0.6931471805599453,7,3,4.941642422609304,3.7612001156935615,0,0
nWC0PkHB8O4,Science & Technology,8.239857411018601,86,14,0.0757575757575757,0,0,1,1,14,06-11,6,2018-01-28 13:35:03+00:00,-0.4019,0.0,0.197,0.4019,12.566650093075037,8.239857411018601,1,0.6931471805599453,5,1,3.6375861597263857,1.791759469228055,0,0
9udUUMxQNG0,Howto & Style,8.240648863374913,78,14,0.081967213114754,0,0,1,0,24,12-17,2,2018-01-17 17:00:01+00:00,0.0,0.0,0.0,0.0,8.419965384615228,8.360193210868458,3,1.3862943611198906,5,3,4.262679877041316,1.9459101490553128,0,0
h2DY-VCtb54,Science & Technology,8.242229891372231,26,4,0.1304347826086956,0,0,0,0,2,06-11,1,2017-11-14 12:11:33+00:00,-0.4404,0.0,0.592,0.4404,12.708748535194998,8.242229891372231,1,0.6931471805599453,15,2,2.8903717578961645,2.079441541679836,0,0
7lIfFJgmJsY,Pets & Animals,8.2482674474469,20,4,0.0588235294117647,0,0,0,0,25,00-05,2,2018-01-03 08:12:37+00:00,0.0,0.0,0.0,0.0,12.744241682123487,8.2482674474469,1,0.6931471805599453,3,4,2.5649493574615367,1.0986122886681098,0,0
4HSul1NBFes,Education,8.251142139090751,35,6,0.2068965517241379,0,0,0,0,28,18-23,6,2018-02-04 23:54:08+00:00,0.0,0.0,0.0,0.0,12.749771171965737,8.251142139090751,1,0.6931471805599453,1,1,0.0,0.0,1,1
