video_id,channel_title,category,log_views,chan_mean_oof,chan_mean_naive,chan_freq
9yWnVxe1qp8,BBC Earth,Pets & Animals,10.349102429271342,12.133796401004437,11.616837399571766,7
hphLiGW6FgE,The Hollywood Reporter,Entertainment,10.35201215010474,11.386009380099884,11.256194743136499,7
bw_ob5GFi6I,cicigoodies2011,Music,10.361323707381413,13.898679705772594,10.361323707381413,1
If-n27SUAl8,Michael Callaghan,Entertainment,10.368227352106764,13.172545308154465,10.368227352106764,1
wENhHnJI1ys,Domain of Science,Science & Technology,10.371269966709152,12.708748535194998,10.371269966709152,1
SI1J2bbbOt4,Condé Nast Traveler,Travel & Events,10.373209892223665,12.713368651975186,12.273225061707373,4
S_5Q0lNmtFE,Washington Post,News & Politics,10.37355367982882,11.28227309795489,11.450649835964,27
ZZIq3bSOD_g,NFL,Sports,10.382079198968396,13.462529818973067,13.385727333602198,36
35m4leH72dA,Hollyscoop,Entertainment,10.382358005060569,13.146113662699669,10.382358005060569,1
aTvw9_dxBlk,WTHR,News & Politics,10.383070156562187,11.75123986989783,10.383070156562187,1
0q9Cm11d-fE,Washington Post,News & Politics,10.383967364449738,11.781881520973025,11.450649835964,27
WCKG9J1d5iE,Fox Business,News & Politics,10.387856258239758,11.745083146731385,10.387856258239758,1
5tCyAEMaE-I,ScreenJunkies News,Entertainment,10.388318216025032,10.968470183528808,10.955939200068132,11
ngMbosIcDRo,Clevver News,Entertainment,10.39050192519858,12.624822298392838,12.305633673650801,7
0C3pC-uonZU,The Dodo,Pets & Animals,10.390809107114125,13.060141694337561,12.93169820820952,18
o2e2B5wsFsQ,Writers Guild of America East,Nonprofits & Activism,10.396505557652151,12.357871763705056,10.396505557652151,1
MXFhiN0tM3s,Washington Post,News & Politics,10.39897616329188,11.28227309795489,11.450649835964,27
zEHRNS-Scrs,RocketJump Film School,Film & Animation,10.406321326372566,13.494482443847836,10.406321326372566,1
vAGtarDX544,Mental Floss,Education,10.411388904784872,10.669739021868388,10.634361116647003,5
wJ5bOg46D7Y,The Scran Line,Howto & Style,10.413853070469662,10.708811661945765,10.702869181211256,8
LiXQFixzqJ4,SR Trailers and Interviews,Film & Animation,10.418105974540817,13.494482443847836,10.418105974540817,1
Uh4XJjr53vg,Refinery29,Howto & Style,10.42519376739833,10.842932069839888,10.8604705972751,40
oTObwUiXdYY,TIME,News & Politics,10.427091188661334,12.126907929704382,11.705680076853115,12
Mfiim71QdYQ,Chicago Sun-Times,News & Politics,10.427298500859438,10.939710120850858,10.683504310855149,2
v_5qKt7M5fM,John Campea,Entertainment,10.432054857778276,10.919337017367212,10.856945022539804,17
Q3pUXLQ5G5U,TiffyQuake,Howto & Style,10.435085921117388,11.445203214473848,10.940144567795617,2
YRRczTwopgA,Mayim Bialik,Film & Animation,10.43587895421668,11.523945385886991,11.251928777969415,4
YtbArdw9oHc,CityNews Toronto,News & Politics,10.438049233978704,11.818010923597987,10.438049233978704,1
szTpLSf9QhY,Katzun,People & Blogs,10.438722822031876,13.030410529106723,11.504257271623647,2
y4EbUvQ4a5s,Kelly Eden,Film & Animation,10.440945370102789,13.405030647743839,10.440945370102789,1
Q6vfaPuftmE,NBC News,News & Politics,10.442463219718466,10.731111882026545,10.881474834120208,21
AJ2xkh-6tL4,ABC News,News & Politics,10.442725690738795,11.493228081102318,11.70944850963973,22
n_WjhsuLvw8,RealNewsNetworkMedia,People & Blogs,10.443629230636173,12.946110650285968,10.443629230636173,1
gqR5QaaSFX4,RM Videos,Comedy,10.451637862362272,11.767868239117913,11.428852166736652,12
rt7s9ud7uEM,Whyte Foxx Music Videos & More,Music,10.453341563269596,13.933932782863671,10.453341563269596,1
goP4Z5wyOlM,BBC News,News & Politics,10.4569702859681,12.476166676128901,12.298356483229586,19
B0R9wQAFBbI,CNN,News & Politics,10.461788190326306,12.705790801904119,12.633617601674779,52
jVbuBGSfLC4,Paul Sellers,Film & Animation,10.464217005830305,13.438457549654078,10.464217005830305,1
3FnV82JEGPI,CNN,News & Politics,10.466326711254151,12.928440312595928,12.633617601674779,52
dBPRS4mVT3g,Entertainment Tonight,Entertainment,10.466639936479886,11.91740262061307,11.796841878738295,13
Lz7dya576HY,Eater,Howto & Style,10.46669687598168,11.28680038953052,11.480412116013715,6
nQ1aD_3igFE,Torm place,Film & Animation,10.469766804487085,13.438457549654078,10.469766804487085,1
ajh-Gn-2wWo,ViralHog,News & Politics,10.469823566229689,10.847893964674478,10.691424479416792,14
VWFoCcbXqAw,StoryCorps,Film & Animation,10.470164069042124,13.325463328560884,10.470164069042124,1
0WPYpeJA__U,Watch What Happens Live with Andy Cohen,Entertainment,10.476386160499898,11.65962820367459,11.715723688606868,21
YbHdBoHMxK4,ParsonJamesVEVO,Music,10.477625946513871,12.008005779382485,11.242815862948177,2
nb42DxagyOE,Movie'n'co UK,Film & Animation,10.480550254075272,13.391820950460074,10.480550254075272,1
deJCEUFeehI,Refinery29,Howto & Style,10.487461402332547,10.795316325050711,10.8604705972751,40
csqXekWeBYo,Sports Lovers n1,People & Blogs,10.488965999997278,12.946110650285968,10.488965999997278,1
h8VJft5Xq5g,Applied Science,Science & Technology,10.491496414972769,11.075458723336263,10.948706124272304,3
adz_lnvL0qI,WE tv,Entertainment,10.493078144937773,10.33539983065914,10.414238987798456,2
hQlXLdZtX6s,Chriselle Lim,Howto & Style,10.494352807047845,12.816354864715914,10.494352807047845,1
vgX5M1eVhyw,Bon Appétit,Howto & Style,10.494435880775828,13.02496046685352,13.103151537643612,23
TYFAkFxeukE,ABC News,News & Politics,10.495957677342496,11.854433018544075,11.70944850963973,22
ztLELdQDadE,Fox News,News & Politics,10.497973946272102,11.36721304869153,10.846749394012638,7
Vnn1FhYULrA,John Campea,Entertainment,10.500866948606694,10.799661077475017,10.856945022539804,17
4ftGS_6i7mM,SHOWTIME Sports,Sports,10.502736056652015,12.714431228652373,11.608583642652194,2
dAfqL3Hts_U,John Campea,Entertainment,10.503916192092866,10.897006129199278,10.856945022539804,17
1w9tf3vSuVs,Shameless Maya,Howto & Style,10.504437203964528,12.62056356484565,11.562500384405089,2
djJ6GAplhFU,Star Wars Coffee,Film & Animation,10.505505799684972,13.438457549654078,10.505505799684972,1
JWa_Lbdl0J0,Late Night with Seth Meyers,Comedy,10.505806992135533,13.111596707238007,12.949443931388277,37
3L_a9HxXzS0,melodysheep,Music,10.506053354864834,13.903781870322335,10.506053354864834,1
k9XvXBqhu-E,Tom Daley,Sports,10.507584916262562,11.124361720737191,10.815973318499877,2
9XSULcLI6Hg,JimBrowski 96HourNews,News & Politics,10.514882231223812,11.75123986989783,10.514882231223812,1
l5S5DM564O8,Pac-12 Networks,Sports,10.516779507846609,12.85349584104666,10.516779507846609,1
xYb9HeucPf0,TMZ,Entertainment,10.518213626583062,13.189750501900646,12.831282910879397,11
k9oMv0JzCn8,MOBO Awards,Music,10.519294620121292,13.898679705772594,10.519294620121292,1
N7xjGJwuu6E,CBS This Morning,News & Politics,10.521264426071296,11.929734542019645,11.718501504224603,17
tNOkWPYY8No,The New York Times,News & Politics,10.521345294054358,10.82017784588451,11.33962527614776,17
Jze8utzpLhg,BuzzFeed Nifty,Howto & Style,10.52145310786002,11.375189762124624,11.273439330486312,8
m-Tp8-CAxPI,Recode,Science & Technology,10.522584451585908,12.677806611071897,10.522584451585908,1
O3bqhRN2thM,Mr Ben Brown,People & Blogs,10.52328416634614,12.946110650285968,10.52328416634614,1
hpvDsw1D29w,Watch What Happens Live with Andy Cohen,Entertainment,10.523687625340008,11.767539482703608,11.715723688606868,21
9WwKW2wIU-k,Washington Post,News & Politics,10.524064040261235,11.781881520973025,11.450649835964,27
7oRdswHqaf8,The Scran Line,Howto & Style,10.528810820966973,10.727734661246151,10.702869181211256,8
9bdXZzQvb0U,TV Promos,Entertainment,10.542495286995424,12.728403653137537,12.07429819304249,5
UFPSIa1cLRQ,PhilPhillipsVEVO,Music,10.547155581629395,13.874522102615504,10.547155581629395,1
VPJ7BcVsOUU,Kayley Melissa,Howto & Style,10.549805145739276,11.288358557446678,11.042174086877544,3
HkOLf9BMRZ4,The Verge,Science & Technology,10.55341403064151,12.232131290973532,12.625783184741401,18
GyDq6ZD4VBo,ABC News,News & Politics,10.553648940919915,11.758915105010749,11.70944850963973,22
PKa01AvSATE,PBS NewsHour,News & Politics,10.55706195797625,9.519699875984188,10.64376923307989,8
MjLqeKBforY,Special Books by Special Kids,People & Blogs,10.557893904779643,11.959167766595098,11.25853083568737,2
Ort8rZdpoXo,Technomanila,Entertainment,10.5610334618531,13.145251921870672,10.5610334618531,1
-oXybog2IuI,Mental Floss,Education,10.565556777525211,10.651562201427453,10.634361116647003,5
JRuC_NoBrM8,USA TODAY,News & Politics,10.575972736647978,11.41825102624969,10.66630786550154,8
9QkNE2m4ZDM,David Jardine,Comedy,10.5767125986592,13.44512191797533,10.5767125986592,1
hD3sd-9tcRI,Lip Sync Battle,Entertainment,10.579259656911985,12.403591100736545,12.28219213576126,13
LtlkeMfbdpM,Us Weekly,Entertainment,10.5864833820397,13.145251921870672,10.5864833820397,1
QS8bma7LRX4,Saturday Night Live,Entertainment,10.589635294075828,13.861618585766061,13.802374104853937,35
MKLlDnUqho4,SIRAH,Music,10.589635294075828,13.933932782863671,10.589635294075828,1
77McSTzTgg8,NBC News,News & Politics,10.59162219127253,10.852246971824357,10.881474834120208,21
djLBR_aoymQ,Dani Ochoa,People & Blogs,10.594808065754666,15.67967998711032,13.137244026432494,2
4iyOED0DPZw,CBS This Morning,News & Politics,10.597309505386036,11.643446897804829,11.718501504224603,17
ZZE1_maXiAI,E! Entertainment,Entertainment,10.603088860335872,13.063015303320736,13.00683410615954,18
wOUTtsIp6tw,Mustache Wax,Comedy,10.606857304116248,13.44512191797533,10.606857304116248,1
8H0alk0e0tg,John Campea,Entertainment,10.60905725309463,10.897006129199278,10.856945022539804,17
6PXz2gNNR9o,Chappell Roan,Music,10.615848952019878,13.898679705772594,10.615848952019878,1
7cTi6PHUqMw,John Campea,Entertainment,10.617441757777067,10.919337017367212,10.856945022539804,17
5wVnr3cahQg,Pixielocks,People & Blogs,10.621180993514074,10.703644548925684,10.676156697121813,3
f2xPEy4PrmA,RM Videos,Comedy,10.621961291042082,11.568186424735117,11.428852166736652,12
klGP5rtA76c,Missouri Star Quilt Company,Education,10.6236904051195,12.801023924394965,10.75528321653114,2
j5cSKF5FzD0,NBA,Sports,10.625222189947984,12.490945385200739,12.47281699329775,55
HhGJBBPVpqQ,Disney Parks,Travel & Events,10.625367951918946,11.983124656769101,11.643685480556563,4
xYShiXMGULE,Invisible People,Nonprofits & Activism,10.625805110395854,11.22749415347144,10.625805110395854,1
1Wk8ZRgXQnY,Andy Grammer,Music,10.62745487543596,13.933932782863671,10.62745487543596,1
Ga7thDlGbs8,C-SPAN,News & Politics,10.62750335675854,12.500890584442464,11.75087981739342,6
Alt2HGrsfnw,Eater,Howto & Style,10.627527596538444,11.67402384249691,11.480412116013715,6
J-NEOU-Ujeg,BBC News,News & Politics,10.627769962026784,12.378891808326562,12.298356483229586,19
NvG1FTafzAw,INSIDER,Howto & Style,10.627794195345174,12.688432365754174,12.55242646442726,34
qNl4-y6q5rc,CNN,News & Politics,10.628206071933391,12.569547959813887,12.633617601674779,52
DFZmEaNqdNc,PESfilm,Film & Animation,10.630456281571584,13.438457549654078,10.630456281571584,1
EY8rq1AyCPY,Dylan Locke,Comedy,10.63052878474363,13.389910534603574,10.63052878474363,1
8rQT3PWQoNI,Vogue,Howto & Style,10.634026852313136,13.601455173645352,13.527330238462259,25
HOblx_0Zyts,The Late Late Show with James Corden,Entertainment,10.63592755903378,13.686270916682002,13.565487541986279,46
cNrfQm9yG5o,Xscape - Topic,Music,10.638616055336175,13.874522102615504,10.638616055336175,1
jmqRuQGdhLs,Apple Support,Science & Technology,10.638807814487269,8.981304494957135,9.8100561547222,2
5RjEaUqucbw,Jimmy Kimmel Live,Entertainment,10.639718168629964,13.63816233528662,13.533943661262422,70
2Yz_kqxegrs,BBC Radio 1,Music,10.639742114130009,12.94460289432644,13.032812611091558,20
NNywashg_mw,ESPN,Sports,10.641249525855024,12.788552908491399,12.871441181165599,84
npCluN5VHF0,Lucy Moon,People & Blogs,10.64232485901319,11.180469153715318,10.709034190959713,3
ds3tvjwdmGM,Funny Or Die,Comedy,10.644114515280394,11.490638955390988,11.305438597962494,3
agOq6iS4aVw,Youtube Tea,People & Blogs,10.646257883569398,11.30425171925058,10.975254801409989,2
PitE6FVIjgs,NBA,Sports,10.646543319217493,12.518086602472962,12.47281699329775,55
JP5BL-lCoQI,John Campea,Entertainment,10.647850524480344,10.919337017367212,10.856945022539804,17
SwOZ0Dg_IQs,The Hollywood Reporter,Entertainment,10.650175500024105,11.383596018070497,11.256194743136499,7
LeobgOWgJmY,ScreenJunkies News,Entertainment,10.651122918380144,10.98642082823693,10.955939200068132,11
vZzIS17HexE,reputationswift,Entertainment,10.656129304881713,13.145251921870672,10.656129304881713,1
waRVWv_UDCk,CNN,News & Politics,10.659797308053712,12.705790801904119,12.633617601674779,52
LduRwIc7eBA,BBCRadio1VEVO,Music,10.66099355058791,12.962897809189576,12.636278495897,5
r_UPEj0er_s,NBA,Sports,10.664433558660509,12.606660469334667,12.47281699329775,55
4qakFfGRV4E,"One List , One Life",People & Blogs,10.669257674565925,12.847593554438555,10.669257674565925,1
fCe38yjduXk,Cat Man Chris,Pets & Animals,10.672947415945236,13.54123291011618,12.107090163030708,2
7l2NnC0MNt4,Entertainment Tonight,Entertainment,10.674104903862972,11.944286765543328,11.796841878738295,13
JwboxqDylgg,Canada Soccer,Sports,10.678836646467854,12.85349584104666,10.678836646467854,1
p1af9PKM8Eo,Smyang Piano,Music,10.68276655672536,13.916679602245638,10.68276655672536,1
c8DogLWrs90,BuzzFeed Nifty,Howto & Style,10.68400437923298,11.370787684201842,11.273439330486312,8
TKhRjduXFEM,NBC News,News & Politics,10.69471380325571,10.884817032677228,10.881474834120208,21
Hy71N2OSGZA,Mercedes-Benz,Autos & Vehicles,10.696864609504868,12.842852444270191,10.696864609504868,1
-m3L9lA5_tA,MLive,News & Politics,10.697904392600355,13.420925168444441,12.513251576496414,3
i_N3q2ZAj-o,NBC News,News & Politics,10.699394369397588,10.731111882026545,10.881474834120208,21
GAU7Reme8VQ,Refinery29,Howto & Style,10.702097743501133,10.917681904371515,10.8604705972751,40
t2rpj72GHN0,The Talk,Entertainment,10.708489117870217,12.190814958524937,11.49828833009527,4
UrSxvUc5R6Q,John Campea,Entertainment,10.710097338006875,10.813168991860469,10.856945022539804,17
iyrefjMs64k,VICE,Entertainment,10.71123493111663,13.639622660727545,12.175428795922087,2
JVHFMBfG-cM,Mayim Bialik,Film & Animation,10.711747540196578,11.431989190560358,11.251928777969415,4
EgUMLjp3H4E,Adult Swim UK,Comedy,10.715261856854283,13.366228666034168,10.715261856854283,1
abGCYPCk294,John Campea,Entertainment,10.719670615033904,10.799661077475017,10.856945022539804,17
cqHZTqr8u-s,GoPro,Sports,10.726543948550296,12.87882838019052,12.448371493862474,5
Wfoy_OvNDvw,NASA,Science & Technology,10.7268293147539,12.732617789527682,10.7268293147539,1
dkD1l8iKedE,Merrell Twins Live,People & Blogs,10.72952529543272,11.099196303443602,11.129583363771731,3
WKcYTvyoidw,Business Insider,News & Politics,10.731493369542711,10.676315997307572,10.68133212205622,11
O4Kb40pnoOY,Momentum Pictures,Film & Animation,10.7331740972349,8.166216268592143,9.628183355669064,3
13hdKXfku4M,FOX,Entertainment,10.734220396048636,10.204572469330483,10.381121778236535,3
37xIzAWyO8I,John Maclean,Howto & Style,10.734982632705568,12.87457358742446,11.804778110065014,2
N0tmF4j4K6g,BBC Earth,Pets & Animals,10.736961733187352,11.24123909280588,11.616837399571766,7
naOKPDCngMI,mugumogu,Pets & Animals,10.737591613422335,11.009819964219377,10.873705788820857,2
Vk-HI3SDoH0,National Geographic,Entertainment,10.739001974382996,11.734292790969757,12.155249953212746,12
-OK9i1_YYYc,Animal Adventure Park,Pets & Animals,10.742054552499477,12.062958340260431,11.402506446379954,2
eWdZk_88r8I,blvck King,Music,10.745722618580867,13.903781870322335,10.745722618580867,1
YHDbsyyjld0,Kitten Lady,Pets & Animals,10.748754781156906,11.510020608597127,11.25626533278372,3
wPE9SdE7X_Q,Mental Floss,Education,10.751199612844983,10.669739021868388,10.634361116647003,5
Ocq_0Yl1EEk,mmschocolate,Entertainment,10.75154226929242,13.52844915131989,12.602813523977401,3
s0QeTtDix80,Just Marcus,People & Blogs,10.751649325357784,12.847593554438555,10.751649325357784,1
QAgZepiIPH8,The Angie Martinez Show,Entertainment,10.757200506425557,13.162542846384161,10.757200506425557,1
Rzuts_VwAL4,Lip Sync Battle,Entertainment,10.76104686934646,12.403591100736545,12.28219213576126,13
gm5P74vcB84,Marco Reps,Science & Technology,10.76170415731525,10.13185742282192,10.446780790068585,2
hXz4LdA-BRI,ScreenJunkies News,Entertainment,10.762932762790928,10.91404320805429,10.955939200068132,11
z91xQ5u-_wY,David Windestal,Science & Technology,10.764265574480024,12.732617789527682,10.764265574480024,1
fsQD85uD8nM,Kayley Melissa,Howto & Style,10.764561513772351,11.18098037343014,11.042174086877544,3
41QT769qVY0,Al Jazeera English,News & Politics,10.766440796819609,10.55814835500449,10.599806843367514,5
OcFcdFZQSBo,ESPN,Sports,10.76709455012484,12.788552908491399,12.871441181165599,84
lRxAWujpMmA,Late Night with Seth Meyers,Comedy,10.76755824493766,12.965997190019284,12.949443931388277,37
dra9WRKpds8,FOX Soccer,Sports,10.769032208692334,13.219634056413236,13.004261466583529,10
A34O0pCAQ60,ESPN,Sports,10.770903116628146,12.900938258356046,12.871441181165599,84
lxSWRdgD4Ho,John Campea,Entertainment,10.772728604718624,10.799661077475017,10.856945022539804,17
WbOuZDPU7iI,52 Skillz,Howto & Style,10.77306396418519,12.78218180763652,10.77306396418519,1
KcFQfFB5LDA,Will Darbyshire,Film & Animation,10.77379717116046,13.391820950460074,10.77379717116046,1
zNqCVTs38nU,D3sports.com,Sports,10.773964685870736,12.867673712468623,10.773964685870736,1
YNpCXG66_PA,Barcroft Animals,Pets & Animals,10.776098042322785,9.552510629712032,10.164304336017409,2
RUbWdNGaYEg,euronews (in English),News & Politics,10.7776429278075,11.654524857568513,10.240429523871459,5
KxdXruUUSIM,HANSE 한세,Howto & Style,10.779518631746203,12.17455617831238,11.477037405029293,2
kJ18whKduFo,CrashCourse,Education,10.77966437247371,12.806431120151824,10.77966437247371,1
FEjZiCPuvqQ,Big Cat Rescue,Pets & Animals,10.779747643353929,12.673164865538183,10.779747643353929,1
dBTKW8NKAt4,Ryan Northover,Entertainment,10.781307689847692,13.145251921870672,10.781307689847692,1
QiIlcKiREUU,60 Minutes,News & Politics,10.78168173914344,11.745083146731385,11.403832168105946,2
ZoMB_4a7LOY,PBS NewsHour,News & Politics,10.787502995858494,11.47067621668148,10.64376923307989,8
sNue9fiqUzk,Watch What Happens Live with Andy Cohen,Entertainment,10.788762220879091,11.674326149434695,11.715723688606868,21
sQ0HnQq9IvE,ScreenJunkies News,Entertainment,10.78981379989081,10.961725032623498,10.955939200068132,11
90uhxbfUfC4,Trailers Promos Teasers,Entertainment,10.78987562305597,13.172545308154465,11.493355366816804,2
-t5YLGn3VHQ,Xbox,Gaming,10.794173255694888,13.756443282132846,10.794173255694888,1
b-5c_Z3pUVk,Radio Andy,Entertainment,10.79769626126408,13.162542846384161,10.79769626126408,1
lQ9EpoaNQRc,SiriusXM,News & Politics,10.799942856576171,12.56655782130738,11.683250338941775,2
BxhxZHqHDGA,National Geographic,Travel & Events,10.801940126280403,12.335620855436568,12.155249953212746,12
bkwLxcfcKTY,The Scran Line,Howto & Style,10.805963295376555,10.780973083627323,10.702869181211256,8
vWYyZMH_QjA,Shantell Martin,Film & Animation,10.808757781126818,13.405030647743839,10.808757781126818,1
rH_sH0jPVTg,GohmertTX01,News & Politics,10.808838664371898,11.747206510637675,10.808838664371898,1
AHIcMK_7-Us,ViralHog,People & Blogs,10.80898019431077,10.367484199205702,10.691424479416792,14
-WedqN1iYbM,Beats 1 Radio,Music,10.81253209407131,11.973774821424485,11.393153457747896,2
Fyyua5JzD9w,Daelric,People & Blogs,10.818096871627745,13.030410529106723,10.818096871627745,1
db9Shsd8q8M,Clevver News,Entertainment,10.818737743235037,12.497954074074189,12.305633673650801,7
SGKcrxK9hsg,Kandee Johnson,Howto & Style,10.820857701629848,13.278715459915363,12.78714390825826,5
k8IEepWOoAQ,BenDeen,People & Blogs,10.821117387411512,13.030410529106723,10.821117387411512,1
Xpw0ts8RTfk,ScreenJunkies News,Entertainment,10.822893427310428,10.91404320805429,10.955939200068132,11
qVYwqepVCY0,John Campea,Entertainment,10.825104077165632,10.799661077475017,10.856945022539804,17
YGOesyoKLI4,ESPN,Sports,10.826734036976289,12.900938258356046,12.871441181165599,84
oJ6t7AImTdE,LiveOverflow,Education,10.827190744125735,12.806431120151824,10.827190744125735,1
J0VUaYYK-zk,The Cuddle Squad,Comedy,10.83158827116964,13.366228666034168,11.136524978665658,2
-HoAafTYR9w,Washington Post,News & Politics,10.833089298469956,11.463242393994733,11.450649835964,27
n47bRyBKjsw,BuzzFeed Nifty,Howto & Style,10.838305589024166,11.125718721940471,11.273439330486312,8
KUSc7aScV9w,TheScriptVEVO,Music,10.839188677930109,13.342542539254524,12.048658103481705,3
uUEdjGTIB9Y,Molly Burke,People & Blogs,10.84236135641054,11.81608956511885,11.823656277456113,4
0lbJHqAGpbA,RM Videos,Comedy,10.842400462446562,11.568186424735117,11.428852166736652,12
LmO1y1ISuak,bigclivedotcom,Science & Technology,10.84324087253795,12.737766680077069,10.84324087253795,1
n_S8d_1KVhU,Scott Manley,Gaming,10.851063750449358,13.64725745963889,10.851063750449358,1
oTKbyqkAu7s,Senator Chris Murphy,News & Politics,10.852071209606546,11.862224524797277,10.852071209606546,1
VKY5Ws1Ys1w,rollingstoneonline,Music,10.855473559734737,13.916679602245638,10.855473559734737,1
hxAiXfyYX2E,CNN,News & Politics,10.858267961190808,12.928440312595928,12.633617601674779,52
4FkzLs7cLes,3D Printing Nerd,Science & Technology,10.85865278379234,11.068324440113466,10.963488611952904,2
5TXSR9Jel24,INSIDER,Entertainment,10.860939421415225,12.768643268500794,12.55242646442726,34
yTyLXFAIfOI,Refinery29,Howto & Style,10.86111214790326,10.795316325050711,10.8604705972751,40
PcYo_bdCvTk,The Royal Family Channel,News & Politics,10.865458856902256,12.481432778879023,11.989280717099863,5
0ZAA9Y4F37I,The View,News & Politics,10.86658553151754,12.775059591904325,12.61546724959576,18
kWIzjMWmuYk,Mark Ferris,Comedy,10.866986245174834,13.39820922025662,10.866986245174834,1
zuMkDVbThVw,ScreenJunkies News,Entertainment,10.868835079697146,10.942387121594694,10.955939200068132,11
s3oogx4roPI,Alissa Ashley,Howto & Style,10.869234893122876,12.949745151729095,12.429617587077539,4
rWVLhFdOr_M,Red Bull,Sports,10.87039535020681,12.945186306011985,12.64908981470731,9
XPrHD-7jjUs,VICE News,News & Politics,10.87119357135644,11.342424400214547,11.770190841845483,4
Y2-JjnW3w2g,John Campea,Entertainment,10.875912840953854,10.813168991860469,10.856945022539804,17
_cn12TCA4SY,Marteen Estevez,Music,10.877386597030595,13.898679705772594,10.877386597030595,1
njivNmUuFZs,The Scran Line,Howto & Style,10.87817925928476,10.780973083627323,10.702869181211256,8
UZf9m_x7o88,CBS Los Angeles,News & Politics,10.880515841025812,10.273718062742974,10.349567785028329,8
ARuS950sgXM,Washington Post,News & Politics,10.881794878160589,11.463242393994733,11.450649835964,27
pccxxvvkHQQ,Sara Dietschy,Film & Animation,10.882339852663634,11.177882168739842,11.039929780456486,5
NXpYoiCOuLE,Twin Shadow,Film & Animation,10.885566024948286,13.494482443847836,10.885566024948286,1
MDsJ9hheH30,Bravo,Entertainment,10.885865605537704,12.719342280266774,11.80260394290224,2
7IZZrxZ6uxA,Missouri Star Quilt Company,Education,10.886876027942778,12.801023924394965,10.75528321653114,2
Prnw-NqXSEY,Inside Edition,News & Politics,10.889975763399534,12.702320626131042,12.692579448183357,15
UFXMfh5lKFs,NASCAR,Sports,10.890162187963371,10.972241827536752,10.931202007750063,2
VKW64fQwzRc,CFL Insider,Sports,10.893270352648408,12.806548874568175,10.893270352648408,1
gO7gWDnzV8g,Jalopnik,Entertainment,10.893660516800988,13.162542846384161,10.893660516800988,1
Em8C6AvD4sk,The New Yorker,Entertainment,10.899365503749372,13.172545308154465,13.518030941771306,2
w_b63zETbSs,Steve TV Show,Entertainment,10.900602225303205,11.403311471643898,11.151956848473551,2
Nt3shY9FGDI,Watch What Happens Live with Andy Cohen,Entertainment,10.901321404363678,11.674326149434695,11.715723688606868,21
yigx1EjB85s,STX Entertainment,Entertainment,10.902997480161028,15.45656844792879,13.17978296404491,2
032BPsxhreM,The Talk,Entertainment,10.903034285460992,12.190814958524937,11.49828833009527,4
EudArMNjbP0,ScreenPrism,Film & Animation,10.9034022639752,12.022545632329146,11.742759790240658,4
HL3wvhv9QGg,Late Night with Seth Meyers,Comedy,10.903990748093918,13.111596707238007,12.949443931388277,37
rgcE2lMa0Kw,NASA Goddard,Science & Technology,10.909692111879082,14.392241892837555,12.650967002358318,2
5jT8Qef5Hf8,Teen Vogue,Music,10.911664427066093,11.958124219347255,11.808629963307087,7
dDZoGcQVjJg,TED,Science & Technology,10.91170091476062,12.566650093075035,11.992594917164231,3
k4rpunDMC0s,Despierta América,Entertainment,10.91492481446108,13.151470667949019,10.91492481446108,1
3fArI2PZBUo,Rainer Hilland,People & Blogs,10.920871708970337,12.857608733703914,10.920871708970337,1
6V_aZsATDsM,Whitney Port,Howto & Style,10.922316822030949,12.816354864715914,10.922316822030949,1
LHLbPgXPnlk,MSNBC,News & Politics,10.922695818416967,11.83705735758486,11.678470490020402,8
dhOMtP72o2Y,AirPano,Travel & Events,10.925938480238674,12.628770432371192,10.925938480238674,1
CYZkT8gbiEk,Complex,Entertainment,10.926154284289431,13.890154486971038,13.679182656951566,14
sRbhD2unwBc,FOX Soccer,Sports,10.92620822802613,13.235156270867684,13.004261466583529,10
sSszA_Ugd1A,XenonJohn,Science & Technology,10.926226208625064,12.677806611071897,10.926226208625064,1
xgo7SDyFqvc,Keke Palmer,People & Blogs,10.926352063765965,12.316029581444973,11.621190822605469,2
FV4t5D0rwFs,NBC News,News & Politics,10.929797929448831,10.731111882026545,10.881474834120208,21
sTnCS91HgcE,LaToya Forever,Entertainment,10.93135543667848,13.162542846384161,10.93135543667848,1
6Detw08jRhs,MDNA SKIN,People & Blogs,10.93135543667848,12.857608733703914,10.93135543667848,1
g0K5QoEj7FQ,Access Hollywood,Entertainment,10.931516419748776,7.4815557019095165,10.393157833131903,4
UPFo1B81hKM,Netflix,Entertainment,10.931856187815631,12.99192025058209,12.952804275055636,58
fZYtg2BTWBI,ScreenJunkies News,Entertainment,10.93316053971096,10.968470183528808,10.955939200068132,11
M2-IpsWQUWs,Katy Perry,Entertainment,10.933339085633444,13.162542846384161,10.933339085633444,1
N54fzGwMybk,Ivan Miranda,Science & Technology,10.933696081870927,12.708748535194998,10.933696081870927,1
r4a5ZzHclCs,The Scran Line,Howto & Style,10.93439185818016,10.66979451307284,10.702869181211256,8
tySwY8qXwbQ,Spinach Dippa,Music,10.93663644805993,13.874522102615504,10.93663644805993,1
ZXEmAGAV8kA,Roadshow,Autos & Vehicles,10.938769478837743,12.798082446092533,10.938769478837743,1
s32C3KAi0Nc,Chicago Sun-Times,News & Politics,10.939710120850858,10.427298500859438,10.683504310855149,2
A34u94sPuKg,NBA,Sports,10.941925118168168,12.35814867761099,12.47281699329775,55
MUB-h2NeQYA,Whitney Avalon,Comedy,10.94584689965344,13.44512191797533,10.94584689965344,1
